S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
2820	3940	6161499	6160379	pa_ill_pa_contig6	contig_2	90.51		False
46754	47071	3	320	pa_ill_pa_contig35	contig_2	98.43		True
fake: not a misassembly [fragmentation of reference genome]
56	2207	3148	998	pa_ill_pa_contig55	contig_2	99.77		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	232544	3149	235683	pa_ill_pa_contig10	contig_2	99.97		True
translocation
129	1718	235684	237271	pa_ill_pa_contig57	contig_2	99.89		True
translocation
232388	237415	237272	242297	pa_ill_pa_contig10	contig_2	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	244730	242298	pa_ill_pa_contig48	contig_2	99.56		True
local misassembly
1	1079	245964	244886	pa_ill_pa_contig48	contig_2	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	901	245965	246809	pa_ill_pa_contig70	contig_2	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3064	249816	246810	pa_ill_pa_contig51	contig_2	99.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
92967	210873	367717	249817	pa_ill_pa_contig11	contig_2	99.97		True
local misassembly
1	92856	460566	367718	pa_ill_pa_contig11	contig_2	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	460567	461441	pa_ill_pa_contig69	contig_2	99.49		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	48969	461442	510412	pa_ill_pa_contig34	contig_2	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	510413	516014	pa_ill_pa_contig44	contig_2	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106324	622330	516015	pa_ill_pa_contig22	contig_2	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	90153	712849	622706	pa_ill_pa_contig23	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	712850	713936	pa_ill_pa_contig67	contig_2	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	465790	713937	1179564	pa_ill_pa_contig3	contig_2	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2514	1179565	1182023	pa_ill_pa_contig54	contig_2	99.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	506	1182474	1182024	pa_ill_pa_contig83	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	868	1182475	1183342	pa_ill_pa_contig74	contig_2	99.54		True
fake: not a misassembly [fragmentation of reference genome]
1	119004	1184148	1303144	pa_ill_pa_contig18	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5713	1303145	1308802	pa_ill_pa_contig44	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	893	1308803	1309640	pa_ill_pa_contig63	contig_2	100.0		True
translocation
56	1405	1310990	1309641	pa_ill_pa_contig12	contig_2	90.74		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1437	1310991	1312427	pa_ill_pa_contig61	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21904	1312428	1334332	pa_ill_pa_contig41	contig_2	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	868	1335860	1334987	pa_ill_pa_contig74	contig_2	98.4		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	506	1335861	1336311	pa_ill_pa_contig83	contig_2	95.37		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2514	1338770	1336312	pa_ill_pa_contig54	contig_2	99.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
132	56432	1395065	1338771	pa_ill_pa_contig31	contig_2	99.92		True
local misassembly
3	591	1395677	1395089	pa_ill_pa_contig31	contig_2	94.06		True
local misassembly [fragmentation of reference genome]
6	420	1395934	1396348	pa_ill_pa_contig14	contig_2	92.33		True
local misassembly
216	483	1396384	1396651	pa_ill_pa_contig14	contig_2	92.81		True
local misassembly
1	483	1396652	1397134	pa_ill_pa_contig14	contig_2	97.57		True
local misassembly
1	187635	1397135	1584768	pa_ill_pa_contig14	contig_2	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	123	1584815	1584937	pa_ill_pa_contig7	contig_2	99.19		True
local misassembly
1	77	1585157	1585233	pa_ill_pa_contig7	contig_2	98.7		True
local misassembly
1	265097	1585613	1850688	pa_ill_pa_contig7	contig_2	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	1538	1851139	1852676	pa_ill_pa_contig60	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	3511	1856559	1853049	pa_ill_pa_contig49	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	38146	1857148	1895291	pa_ill_pa_contig36	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	1895292	1900891	pa_ill_pa_contig44	contig_2	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	61716	1900892	1962601	pa_ill_pa_contig29	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	1963688	1962602	pa_ill_pa_contig67	contig_2	99.08		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	847683	2811304	1963689	pa_ill_pa_contig1	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2207	2811305	2813456	pa_ill_pa_contig55	contig_2	99.5		True
fake: not a misassembly [fragmentation of reference genome]
1	47071	2861207	2814136	pa_ill_pa_contig35	contig_2	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	266935	2861817	3128731	pa_ill_pa_contig6	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	3239939	3128732	pa_ill_pa_contig20	contig_2	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	3245336	3239940	pa_ill_pa_contig45	contig_2	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	3245337	3364027	pa_ill_pa_contig19	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	3364028	3364519	pa_ill_pa_contig80	contig_2	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	3365756	3364520	pa_ill_pa_contig65	contig_2	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	3366644	3365757	pa_ill_pa_contig71	contig_2	98.73		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	3366645	3367291	pa_ill_pa_contig8	contig_2	99.05		True
translocation
1	23992	3367292	3391281	pa_ill_pa_contig40	contig_2	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	3391282	3392639	pa_ill_pa_contig62	contig_2	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	3392640	3449316	pa_ill_pa_contig30	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	3449317	3450133	pa_ill_pa_contig73	contig_2	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	3654986	3450134	pa_ill_pa_contig12	contig_2	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	3654987	3656369	pa_ill_pa_contig61	contig_2	99.8		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	3656370	3763146	pa_ill_pa_contig21	contig_2	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	3764294	3763147	pa_ill_pa_contig64	contig_2	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	3764295	3798617	pa_ill_pa_contig15	contig_2	99.83		True
local misassembly
34236	173697	3798618	3938147	pa_ill_pa_contig15	contig_2	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	3938148	3938782	pa_ill_pa_contig76	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	3939925	3938898	pa_ill_pa_contig68	contig_2	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	3940683	3941274	pa_ill_pa_contig77	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	3941275	3941964	pa_ill_pa_contig76	contig_2	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	3943052	3942080	pa_ill_pa_contig68	contig_2	99.51		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	3944658	3943053	pa_ill_pa_contig59	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1627	3944659	3946285	pa_ill_pa_contig58	contig_2	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	3946286	3951252	pa_ill_pa_contig46	contig_2	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	3951253	3952824	pa_ill_pa_contig58	contig_2	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	3952825	3956062	pa_ill_pa_contig50	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	3956063	3956806	pa_ill_pa_contig75	contig_2	99.12		True
fake: not a misassembly [fragmentation of reference genome]
1	6148	3963641	3957496	pa_ill_pa_contig43	contig_2	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	3963642	3964385	pa_ill_pa_contig75	contig_2	98.62		True
fake: not a misassembly [fragmentation of reference genome]
1	68331	3965075	4033399	pa_ill_pa_contig28	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	4033400	4034274	pa_ill_pa_contig69	contig_2	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	4065039	4034275	pa_ill_pa_contig38	contig_2	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	4067472	4065040	pa_ill_pa_contig48	contig_2	99.4		True
local misassembly
56	1079	4068651	4067628	pa_ill_pa_contig48	contig_2	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	4068652	4075237	pa_ill_pa_contig42	contig_2	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	4078190	4075238	pa_ill_pa_contig51	contig_2	99.25		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	4078191	4104983	pa_ill_pa_contig39	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	4105476	4104984	pa_ill_pa_contig79	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	4364023	4105477	pa_ill_pa_contig8	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	889	4364024	4364856	pa_ill_pa_contig71	contig_2	99.26		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	4364857	4366093	pa_ill_pa_contig65	contig_2	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	4366585	4366094	pa_ill_pa_contig80	contig_2	99.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	4366586	4557900	pa_ill_pa_contig13	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
17	1142	4559030	4557901	pa_ill_pa_contig67	contig_2	99.5		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	86400	4559031	4645418	pa_ill_pa_contig25	contig_2	99.98		True
translocation
161	249467	4645419	4894706	pa_ill_pa_contig9	contig_2	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	2531	4897601	4895071	pa_ill_pa_contig53	contig_2	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	929	4898656	4897729	pa_ill_pa_contig72	contig_2	98.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	4899169	4898657	pa_ill_pa_contig78	contig_2	97.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1235	4900404	4899170	pa_ill_pa_contig66	contig_2	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	528	4900877	4900405	pa_ill_pa_contig81	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2072	4902948	4900878	pa_ill_pa_contig56	contig_2	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	4903377	4902949	pa_ill_pa_contig84	contig_2	98.33		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	121067	5024438	4903378	pa_ill_pa_contig17	contig_2	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	56007	5024700	5080700	pa_ill_pa_contig32	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	5081848	5080701	pa_ill_pa_contig64	contig_2	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
244790	542364	5379289	5081849	pa_ill_pa_contig2	contig_2	99.94		True
indel: stretch of mismatches
1	244789	5624050	5379290	pa_ill_pa_contig2	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	5624051	5624479	pa_ill_pa_contig84	contig_2	98.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	5628253	5624480	pa_ill_pa_contig47	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	5628254	5628766	pa_ill_pa_contig78	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	929	5628767	5629696	pa_ill_pa_contig72	contig_2	98.39		True
fake: not a misassembly [fragmentation of reference genome]
1	2549	5629824	5632371	pa_ill_pa_contig52	contig_2	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	404310	6036984	5632730	pa_ill_pa_contig4	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	6036985	6038342	pa_ill_pa_contig62	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	122468	6038343	6160793	pa_ill_pa_contig16	contig_2	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	53273	6214477	6161208	pa_ill_pa_contig33	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	6214970	6214478	pa_ill_pa_contig79	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
41341	76514	6250139	6214971	pa_ill_pa_contig26	contig_2	99.97		True
local misassembly
1	41228	6291360	6250140	pa_ill_pa_contig26	contig_2	99.96		True
translocation
56	770	6292069	6291361	pa_ill_pa_contig20	contig_2	90.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5507	6297521	6292070	pa_ill_pa_contig45	contig_2	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68413	6297522	6365930	pa_ill_pa_contig27	contig_2	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	6371531	6365931	pa_ill_pa_contig44	contig_2	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	87995	6459513	6371532	pa_ill_pa_contig24	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	6459514	6460600	pa_ill_pa_contig67	contig_2	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	294591	6460601	6755156	pa_ill_pa_contig5	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	6755157	6755973	pa_ill_pa_contig73	contig_2	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	35650	6755974	6791611	pa_ill_pa_contig37	contig_2	99.96		True
CONTIG	contig_2	6791611	misassembled
1218	1870	2553	1901	lm_ill_lm_contig11	contig_79	96.02		False
1703	2447	1938	2682	lm_ill_lm_contig10	contig_79	92.44		False
1932	2508	6332	5756	lm_ill_lm_contig11	contig_79	94.97		False
497	577	286062	286142	sa_ill_sa_contig41	contig_79	92.59		False
1	277	286230	285954	bs_ill_bs_contig13	contig_79	91.07		False
129	701	286060	286632	lf_ill_lf_contig82	contig_79	96.16		False
589	1151	286154	286716	sa_ill_sa_contig41	contig_79	93.25		False
4406	4488	286964	286882	pa_ill_pa_contig44	contig_79	97.59		False
3783	3865	286964	286882	ec_ill_ec_contig65	contig_79	97.59		False
968	1050	286882	286964	se_ill_se_contig42	contig_79	97.59		False
3577	3824	286969	286722	lf_ill_lf_contig57	contig_79	94.35		False
3443	3552	287103	286994	lf_ill_lf_contig57	contig_79	93.64		False
1158	1540	286723	287105	sa_ill_sa_contig41	contig_79	94.78		False
1559	1639	287125	287205	sa_ill_sa_contig41	contig_79	97.53		False
1	1065	286176	287240	bs_ill_bs_contig839	contig_79	95.6		False
3315	3430	287242	287127	lf_ill_lf_contig57	contig_79	97.41		False
1871	2057	287435	287621	sa_ill_sa_contig41	contig_79	90.37		False
2099	2316	287668	287885	sa_ill_sa_contig41	contig_79	91.74		False
2566	2641	287991	287916	lf_ill_lf_contig57	contig_79	90.79		False
214	2426	285952	288176	ef_ill_ef_contig17	contig_79	90.0		False
108	910	287435	288243	bs_ill_bs_contig991	contig_79	91.87		False
2079	2322	288476	288233	lf_ill_lf_contig57	contig_79	91.39		False
47	293	288232	288478	ef_ill_ef_contig25	contig_79	92.31		False
2614	2917	288185	288488	sa_ill_sa_contig41	contig_79	93.09		False
386	515	288578	288707	ef_ill_ef_contig25	contig_79	91.54		False
2985	3136	288557	288708	sa_ill_sa_contig41	contig_79	92.11		False
1684	1803	288872	288753	lf_ill_lf_contig57	contig_79	90.0		False
543	680	288735	288872	ef_ill_ef_contig25	contig_79	93.48		False
83	720	288884	288248	bs_ill_bs_contig1146	contig_79	90.39		False
3523	3637	289261	289375	se_ill_se_contig42	contig_79	93.91		False
1206	1320	289375	289261	ec_ill_ec_contig65	contig_79	93.91		False
3694	3767	289432	289505	se_ill_se_contig42	contig_79	91.89		False
1075	1149	289506	289432	ec_ill_ec_contig65	contig_79	90.67		False
904	1287	289506	289123	lf_ill_lf_contig57	contig_79	90.36		False
1397	1517	289793	289673	pa_ill_pa_contig44	contig_79	95.04		False
786	911	289793	289668	ec_ill_ec_contig65	contig_79	93.65		False
3937	4076	289673	289812	se_ill_se_contig42	contig_79	93.57		False
656	727	289924	289853	ec_ill_ec_contig65	contig_79	97.22		False
4115	4187	289852	289924	se_ill_se_contig42	contig_79	97.26		False
1201	1338	289990	289853	pa_ill_pa_contig44	contig_79	92.03		False
1	966	290394	289431	bs_ill_bs_contig933	contig_79	94.21		False
1	735	290408	289674	lf_ill_lf_contig57	contig_79	90.2		False
1	133	290340	290472	bs_ill_bs_contig3	contig_79	91.73		False
159	246	290498	290585	bs_ill_bs_contig3	contig_79	90.91		False
266	333	290607	290674	bs_ill_bs_contig3	contig_79	95.59		False
38	1590	289124	290674	sa_ill_sa_contig8	contig_79	90.88		False
245	1807	290674	289123	ef_ill_ef_contig19	contig_79	91.01		False
1	78	290793	290870	lm_ill_lm_contig8	contig_79	100.0		False
1	78	290793	290870	lm_ill_lm_contig5	contig_79	100.0		False
542673	542799	290919	290793	lm_ill_lm_contig2	contig_79	100.0		False
697	773	291035	290959	ef_ill_ef_contig21	contig_79	98.7		False
1	78	291123	291046	ef_ill_ef_contig16	contig_79	100.0		False
681	862	290948	291124	sa_ill_sa_contig51	contig_79	92.9		False
501	578	291125	291048	lf_ill_lf_contig69	contig_79	94.87		False
610	691	291127	291046	ef_ill_ef_contig21	contig_79	96.34		False
330	417	291307	291220	lf_ill_lf_contig69	contig_79	93.18		False
423	516	291311	291218	ef_ill_ef_contig21	contig_79	93.62		False
239	312	291401	291328	lf_ill_lf_contig69	contig_79	97.3		False
220144	220217	291500	291573	lm_ill_lm_contig6	contig_79	100.0		False
